attribute_id,listing_id,bedrooms,bathrooms,floor_number,total_floors,year_built,is_rented,tenant_count,furnishing_status,metro_distance_km,parking_available,power_backup
11105,l00305,4,2,4,15,1997,False,0,unfurnished,7.14,True,True
11106,l00306,5,2,19,23,2005,True,4,furnished,3.91,True,False
11107,l00307,5,3,11,12,2009,True,0,furnished,4.75,False,True
11108,l00308,5,4,10,33,1999,False,0,semi-furnished,5.84,False,False
11109,l00309,2,4,24,25,2004,True,0,furnished,3.4,False,False
11111,l00311,3,2,3,14,1995,True,4,semi-furnished,1.54,True,True
11114,l00314,4,3,22,26,2018,False,0,semi-furnished,5.45,False,False
11116,l00316,4,2,2,9,2001,False,0,semi-furnished,0.79,False,True
11117,l00317,2,2,10,36,2005,False,0,furnished,1.33,True,False
11118,l00318,3,3,15,24,2023,True,4,semi-furnished,0.83,True,False
11119,l00319,2,2,21,34,2018,True,3,semi-furnished,4.6,False,False
11120,l00320,4,2,3,8,2023,True,3,unfurnished,6.93,False,True
11121,l00321,2,1,22,23,2015,True,4,unfurnished,3.75,False,False
11122,l00322,3,4,19,25,2020,False,0,semi-furnished,4.07,True,False
11124,l00324,5,4,7,12,2004,False,0,semi-furnished,2.97,False,True
11125,l00325,2,1,8,26,2020,True,3,unfurnished,7.62,True,True
11126,l00326,1,2,4,39,2008,True,4,unfurnished,7.64,True,False
11128,l00328,4,4,0,16,2010,False,0,semi-furnished,4.23,False,False
11129,l00329,2,3,7,16,2013,False,0,furnished,6.24,False,True
11130,l00330,3,1,22,28,1998,True,1,semi-furnished,2.8,True,True
11131,l00331,3,4,20,32,2018,False,0,unfurnished,7.77,True,False
11132,l00332,4,4,6,35,2016,False,0,semi-furnished,5.54,False,False
11133,l00333,2,3,24,25,2009,False,0,semi-furnished,4.21,True,False
11134,l00334,5,1,2,8,2020,False,0,semi-furnished,7.57,True,True
11137,l00337,3,1,18,29,2010,True,2,unfurnished,5.34,True,False
11138,l00338,3,2,11,17,2019,False,0,semi-furnished,4.52,False,False
11139,l00339,4,1,1,35,2005,True,3,unfurnished,2.84,False,False
11140,l00340,3,4,0,10,2018,True,2,unfurnished,1.25,True,False
11141,l00341,4,3,6,17,2022,False,0,semi-furnished,1.3,True,False
11143,l00343,4,2,21,36,2011,False,0,semi-furnished,4.16,True,True
11146,l00346,5,2,3,21,1997,False,0,semi-furnished,4.19,True,True
11147,l00347,2,4,13,25,2007,True,3,unfurnished,4.32,True,False
11148,l00348,4,1,4,37,2016,False,0,furnished,0.9,False,False
11149,l00349,2,1,18,35,2006,False,0,furnished,3.57,False,True
11150,l00350,2,3,8,15,2021,True,0,furnished,5.42,True,True
11151,l00351,3,4,23,27,2012,False,0,furnished,4.24,False,False
11153,l00353,1,3,23,35,2014,False,0,furnished,2.15,True,False
11154,l00354,4,3,19,28,2013,False,0,unfurnished,4.95,True,True
11155,l00355,2,1,7,20,1996,True,4,semi-furnished,7.24,False,True
11158,l00358,5,1,2,6,2000,True,4,semi-furnished,7.79,False,False
11159,l00359,2,2,15,17,2003,True,0,semi-furnished,7.75,True,False
11160,l00360,3,1,4,32,2007,False,0,semi-furnished,3.17,False,True
11161,l00361,4,3,15,30,2016,False,0,unfurnished,1.87,False,True
11162,l00362,1,4,7,11,2021,True,0,furnished,2.25,False,True
11163,l00363,3,4,19,22,2022,True,4,furnished,2.33,True,False
11164,l00364,4,4,11,37,2021,True,3,semi-furnished,7.5,True,False
11165,l00365,2,3,1,12,2001,False,0,unfurnished,0.46,True,True
11166,l00366,3,2,16,36,2017,True,1,semi-furnished,6.82,False,True
11168,l00368,2,3,1,32,2009,False,0,furnished,6.14,True,True
11169,l00369,4,1,7,32,2003,True,2,furnished,3.91,False,False
11170,l00370,5,3,14,22,2009,True,2,semi-furnished,3.98,False,True
11171,l00371,4,1,21,37,2012,True,0,unfurnished,7.57,True,True
11172,l00372,5,2,18,32,1997,True,0,furnished,2.08,True,False
11174,l00374,2,2,19,35,2014,False,0,furnished,4.79,False,True
11176,l00376,2,3,19,26,2017,True,1,unfurnished,7.99,True,False
11177,l00377,2,1,22,36,2011,False,0,furnished,0.47,True,False
11178,l00378,1,3,16,29,2015,False,0,semi-furnished,6.33,False,True
11179,l00379,4,1,17,35,2002,True,0,semi-furnished,0.72,False,True
11180,l00380,3,2,16,17,1996,True,2,unfurnished,4.92,False,False
11181,l00381,5,2,8,25,2016,False,0,semi-furnished,6.55,True,True
11182,l00382,1,4,6,22,2022,False,0,semi-furnished,0.86,True,False
11183,l00383,3,3,18,39,2000,True,1,furnished,5.22,True,True
11184,l00384,5,1,7,30,1998,False,0,furnished,2.94,False,True
11185,l00385,3,2,0,27,2006,False,0,semi-furnished,4.43,False,True
11186,l00386,1,1,13,24,2008,True,3,semi-furnished,2.6,False,False
11187,l00387,4,3,9,9,2023,False,0,unfurnished,1.72,True,False
11188,l00388,4,1,4,22,2019,True,3,semi-furnished,6.67,False,False
11189,l00389,1,1,3,13,2008,True,3,furnished,3.9,True,True
11191,l00391,2,2,14,28,2007,False,0,furnished,2.73,True,True
11192,l00392,5,3,19,23,2007,True,4,furnished,5.1,True,True
11193,l00393,4,3,3,17,2002,False,0,furnished,6.02,True,False
11194,l00394,3,1,12,22,2013,False,0,semi-furnished,3.63,True,False
11195,l00395,3,2,6,31,2004,True,3,semi-furnished,7.74,True,False
11196,l00396,1,4,7,17,2004,True,1,furnished,5.09,False,False
11200,l00400,5,1,3,17,1995,True,0,unfurnished,6.78,False,False
11201,l00401,5,3,7,38,2000,False,0,semi-furnished,5.55,False,False
11203,l00403,2,3,3,25,2008,True,1,furnished,2.28,True,False
11204,l00404,4,3,10,31,2016,False,0,unfurnished,0.71,False,False
11205,l00405,2,2,2,32,2005,True,4,semi-furnished,5.89,False,True
11206,l00406,5,3,9,35,2003,False,0,unfurnished,6.05,True,False
11207,l00407,1,2,12,22,2001,False,0,unfurnished,1.69,True,True
11208,l00408,4,2,6,24,2006,True,3,furnished,0.68,False,True
11210,l00410,1,3,1,11,2023,True,4,unfurnished,2.72,True,False
11211,l00411,3,3,3,8,2019,True,4,semi-furnished,2.06,True,False
11212,l00412,2,4,9,31,2008,False,0,unfurnished,5.36,True,True
11213,l00413,5,1,17,27,2005,False,0,unfurnished,6.77,True,True
11215,l00415,3,2,3,22,2015,False,0,furnished,7.81,True,True
11216,l00416,3,4,20,24,1998,False,0,unfurnished,6.61,False,False
11217,l00417,5,3,23,30,2007,True,4,semi-furnished,1.62,False,True
11218,l00418,1,3,16,29,2007,False,0,semi-furnished,5.43,True,False
11219,l00419,1,3,14,28,2015,False,0,furnished,3.5,True,True
11220,l00420,2,2,24,36,2019,True,1,unfurnished,5.65,False,True
11221,l00421,3,4,23,38,2004,False,0,furnished,0.97,False,True
11222,l00422,5,1,3,40,1998,False,0,furnished,5.17,False,False
11223,l00423,2,2,5,10,1998,False,0,semi-furnished,0.67,False,True
11224,l00424,1,1,5,30,2009,True,3,furnished,3.62,False,True
11225,l00425,2,2,19,24,2016,True,1,unfurnished,5.51,False,False
11226,l00426,1,3,2,31,2001,False,0,semi-furnished,4.17,False,True
11227,l00427,5,4,15,26,2017,True,3,semi-furnished,3.65,False,False
11229,l00429,4,1,2,26,1997,True,4,semi-furnished,1.73,False,True
11230,l00430,5,3,16,36,1995,True,1,unfurnished,2.15,True,True
11232,l00432,2,4,18,36,2020,False,0,unfurnished,2.98,True,False
11233,l00433,1,1,3,22,2018,False,0,semi-furnished,2.55,True,True
11234,l00434,3,4,6,18,2000,True,4,unfurnished,1.13,True,False
11235,l00435,1,3,22,24,2000,True,3,semi-furnished,7.55,False,True
11236,l00436,5,1,12,36,2022,True,2,semi-furnished,7.76,True,True
11237,l00437,5,3,7,39,2006,True,0,unfurnished,0.64,True,True
11238,l00438,5,4,7,17,1996,True,1,furnished,4.6,False,False
11239,l00439,2,4,7,23,2019,False,0,furnished,1.61,True,False
11241,l00441,4,2,14,26,2016,True,1,unfurnished,5.36,False,False
11242,l00442,1,4,2,40,2014,False,0,furnished,1.88,True,False
11244,l00444,3,1,6,26,2000,True,3,unfurnished,3.28,True,True
11247,l00447,2,1,20,37,2021,True,4,furnished,7.45,False,True
11248,l00448,2,3,10,34,2012,True,1,furnished,2.73,False,True
11249,l00449,5,2,5,38,2017,False,0,unfurnished,4.34,False,False
11250,l00450,3,3,13,37,2004,True,0,unfurnished,5.45,False,False
11251,l00451,2,1,0,31,2001,True,1,unfurnished,7.56,False,False
11252,l00452,3,3,23,37,2011,False,0,furnished,3.8,True,True
11254,l00454,2,4,19,31,2019,True,1,semi-furnished,6.75,True,True
11255,l00455,5,3,6,33,1995,True,4,semi-furnished,3.34,True,False
11256,l00456,5,1,12,17,1997,False,0,unfurnished,4.41,False,False
11257,l00457,4,1,5,32,2013,False,0,semi-furnished,4.54,True,True
11258,l00458,1,3,15,22,2022,False,0,semi-furnished,4.04,False,True
11259,l00459,3,4,10,22,2008,True,0,furnished,5.89,True,True
11260,l00460,5,1,18,33,2023,False,0,unfurnished,7.5,True,False
11264,l00464,5,3,0,34,2019,True,1,unfurnished,0.41,True,False
11265,l00465,4,4,3,7,2021,True,0,semi-furnished,1.37,False,False
11266,l00466,1,2,17,20,1999,False,0,semi-furnished,6.51,True,False
11267,l00467,2,4,0,33,2002,True,1,unfurnished,6.65,True,True
11268,l00468,4,1,0,24,2008,True,3,furnished,4.71,False,True
11269,l00469,3,4,17,38,2022,True,4,semi-furnished,2.1,False,True
11270,l00470,4,3,25,30,2006,False,0,furnished,0.3,False,True
11271,l00471,3,1,2,39,2008,True,4,unfurnished,7.33,True,True
11272,l00472,2,1,8,33,1996,True,1,furnished,2.67,False,False
11273,l00473,4,3,19,39,2016,True,1,unfurnished,5.99,True,True
11274,l00474,2,3,14,21,2018,False,0,semi-furnished,3.91,False,True
11275,l00475,4,1,17,28,1996,False,0,furnished,0.72,True,True
11276,l00476,3,4,13,33,2001,False,0,semi-furnished,5.99,False,True
11278,l00478,2,4,5,38,2003,False,0,furnished,3.65,False,False
11279,l00479,2,1,12,40,2019,True,3,unfurnished,2.91,True,False
11280,l00480,3,3,6,24,2007,True,4,unfurnished,7.28,True,True
11282,l00482,4,3,23,37,1999,True,3,unfurnished,6.62,False,False
11283,l00483,1,3,24,27,2013,True,3,semi-furnished,2.8,True,True
11284,l00484,4,4,19,26,2008,False,0,unfurnished,1.81,False,False
11285,l00485,1,2,6,26,2009,True,1,semi-furnished,7.26,True,True
11286,l00486,1,3,22,34,1999,False,0,unfurnished,6.84,True,False
11288,l00488,1,3,3,32,2019,False,0,unfurnished,6.21,True,False
11289,l00489,2,3,14,18,2014,False,0,semi-furnished,7.72,False,True
11290,l00490,2,1,23,29,1997,True,0,semi-furnished,2.58,True,True
11291,l00491,5,3,7,29,2020,True,0,unfurnished,3.83,False,False
11292,l00492,5,1,1,22,2023,True,1,furnished,7.46,True,False
11293,l00493,3,3,8,21,2018,True,0,unfurnished,0.53,True,False
11294,l00494,3,2,3,31,2006,False,0,semi-furnished,7.33,False,True
11295,l00495,1,4,22,25,2011,True,1,furnished,7.34,True,True
11296,l00496,4,4,10,34,2010,True,2,furnished,5.12,False,True
11297,l00497,4,4,6,32,2000,False,0,semi-furnished,4.6,True,True
11298,l00498,2,2,19,29,2017,True,0,furnished,1.38,True,True
11299,l00499,2,2,11,21,1999,True,1,semi-furnished,4.04,True,False
11300,l00500,3,1,6,27,2020,True,2,semi-furnished,4.55,True,True
11301,l00501,2,4,2,33,2015,False,0,furnished,7.33,False,True
11302,l00502,1,1,14,35,2006,True,0,semi-furnished,0.27,True,True
11303,l00503,2,4,3,27,2007,True,1,furnished,6.33,True,False
11304,l00504,2,4,8,34,2022,False,0,unfurnished,3.14,False,False
11305,l00505,5,3,14,40,1995,True,3,furnished,4.28,False,False
11306,l00506,2,2,10,33,2016,True,0,unfurnished,4.42,False,False
11308,l00508,2,2,17,24,2015,True,3,furnished,5.8,True,True
11309,l00509,1,1,23,37,2010,True,3,furnished,3.35,True,False
11310,l00510,2,4,17,28,2021,False,0,unfurnished,4.58,False,True
11312,l00512,2,1,0,8,2008,True,3,semi-furnished,2.02,False,False
11313,l00513,1,1,8,21,2007,False,0,semi-furnished,7.5,True,True
11314,l00514,1,2,11,23,1995,True,0,unfurnished,7.71,False,False
11315,l00515,4,4,15,20,1998,False,0,furnished,4.66,True,True
11317,l00517,1,1,5,6,2020,False,0,furnished,4.24,False,True
11318,l00518,3,4,15,26,2023,True,1,semi-furnished,3.32,True,False
11319,l00519,3,4,2,24,1997,True,0,unfurnished,7.85,True,False
11320,l00520,3,2,24,38,2000,True,2,unfurnished,7.9,True,False
11325,l00525,5,1,2,6,1999,False,0,furnished,6.57,True,False
11327,l00527,5,3,12,30,2016,False,0,unfurnished,7.58,False,True
11328,l00528,3,2,5,19,2014,False,0,semi-furnished,4.53,False,True
11329,l00529,3,3,7,27,2018,True,0,semi-furnished,0.93,False,True
11330,l00530,5,1,12,22,2019,True,0,unfurnished,0.45,True,True
11331,l00531,3,4,20,21,2010,False,0,semi-furnished,2.92,True,False
11332,l00532,3,2,12,28,2020,False,0,semi-furnished,6.56,True,True
11334,l00534,4,3,24,35,2008,False,0,semi-furnished,2.71,True,False
11335,l00535,3,2,6,40,2018,True,1,unfurnished,6.29,True,False
11337,l00537,3,3,15,33,2014,True,1,furnished,4.01,True,True
11338,l00538,1,4,13,14,2005,False,0,furnished,6.59,True,False
11340,l00540,5,1,22,39,2010,True,3,unfurnished,3.25,False,True
11341,l00541,5,2,20,37,2000,True,4,unfurnished,6.15,True,False
11342,l00542,4,3,12,20,2011,True,1,furnished,7.48,True,True
11343,l00543,2,2,3,7,2012,False,0,unfurnished,4.17,True,False
11344,l00544,2,2,15,20,1998,False,0,unfurnished,2.5,False,True
11345,l00545,1,2,1,7,2008,True,1,semi-furnished,2.13,True,False
11346,l00546,1,4,2,11,1995,True,1,unfurnished,5.04,True,False
11347,l00547,4,2,7,27,2016,True,2,furnished,4.14,False,True
11348,l00548,1,4,6,38,1999,False,0,furnished,2.41,False,True
11350,l00550,3,2,9,26,2011,False,0,furnished,2.39,False,True
11351,l00551,5,4,23,34,2013,True,1,unfurnished,3.93,False,True
11352,l00552,2,2,4,8,1997,False,0,unfurnished,0.65,True,False
11353,l00553,4,2,6,28,2001,True,3,furnished,1.8,False,True
11354,l00554,4,2,4,28,2007,True,0,furnished,4.2,True,True
11356,l00556,2,4,19,38,1995,False,0,semi-furnished,6.91,True,False
11358,l00558,5,2,19,36,2011,False,0,furnished,5.41,True,False
11359,l00559,4,4,24,31,2003,False,0,unfurnished,6.31,True,False
11360,l00560,3,3,3,20,2019,False,0,semi-furnished,5.44,False,False
11361,l00561,3,3,8,22,1998,True,3,unfurnished,3.27,False,False
11362,l00562,3,4,18,36,2000,False,0,furnished,3.74,False,False
11363,l00563,1,4,23,33,1995,False,0,furnished,1.45,True,False
11364,l00564,5,2,18,23,2012,False,0,semi-furnished,4.47,True,True
11365,l00565,1,1,7,13,2018,True,4,unfurnished,6.93,False,False
11366,l00566,1,4,21,28,1997,True,1,unfurnished,1.82,True,False
11367,l00567,3,4,15,15,2011,False,0,furnished,4.27,True,True
11368,l00568,4,1,2,17,2010,False,0,unfurnished,5.29,True,False
11369,l00569,2,2,11,26,2009,False,0,furnished,0.55,False,False
11370,l00570,3,1,4,5,2018,False,0,unfurnished,2.88,False,False
11372,l00572,2,4,1,26,2021,True,1,furnished,2.7,True,False
11373,l00573,1,2,11,24,2011,False,0,unfurnished,3.05,True,False
11374,l00574,4,4,4,7,2009,True,1,furnished,4.74,False,True
11375,l00575,2,3,8,17,2015,False,0,unfurnished,3.7,False,False
11376,l00576,2,2,7,23,2009,True,2,semi-furnished,3.48,True,True
11377,l00577,2,3,15,28,1997,True,4,furnished,7.46,True,False
11379,l00579,2,3,11,13,2002,True,0,furnished,1.56,True,True
11380,l00580,1,1,14,17,1997,False,0,semi-furnished,1.89,True,True
11381,l00581,3,3,0,33,2023,False,0,furnished,6.14,False,False
11382,l00582,1,3,1,39,2014,True,0,unfurnished,7.98,True,False
11384,l00584,2,2,24,27,1998,False,0,furnished,4.5,False,False
11386,l00586,2,2,6,34,2023,True,0,furnished,2.83,False,True
11387,l00587,5,4,3,9,2016,True,4,unfurnished,0.31,False,True
11388,l00588,5,4,15,21,2013,True,1,unfurnished,1.18,False,False
11389,l00589,1,4,11,12,2009,True,2,unfurnished,0.93,False,False
11390,l00590,5,4,15,28,1999,False,0,semi-furnished,1.73,True,True
11391,l00591,3,4,8,26,2006,True,4,unfurnished,2.83,True,True
11392,l00592,3,3,0,13,2001,False,0,furnished,4.74,True,False
11393,l00593,3,1,9,11,2022,False,0,semi-furnished,5.48,False,True
11394,l00594,5,1,22,37,2006,False,0,unfurnished,1.45,True,False
11395,l00595,4,3,9,25,2009,True,2,semi-furnished,0.59,False,False
11396,l00596,3,3,16,24,2018,True,4,semi-furnished,6.83,False,True
11397,l00597,3,1,22,36,2005,False,0,furnished,1.24,True,False
11398,l00598,1,4,14,38,1998,False,0,semi-furnished,1.75,True,True
11399,l00599,2,2,9,40,2015,True,3,furnished,3.56,True,False
11400,l00600,3,1,13,38,1996,True,1,unfurnished,3.63,True,True
11401,l00601,3,4,7,25,2010,False,0,semi-furnished,7.35,True,False
11402,l00602,3,2,22,32,2022,False,0,semi-furnished,3.02,False,False
11404,l00604,3,3,10,15,2016,False,0,furnished,5.63,True,False
11406,l00606,4,4,14,18,2004,True,0,semi-furnished,5.97,False,True
11407,l00607,1,1,1,27,2018,False,0,semi-furnished,1.59,False,True
11408,l00608,4,4,0,32,2017,True,2,unfurnished,4.41,False,True
11409,l00609,3,1,8,33,2010,True,1,unfurnished,7.04,True,False
11411,l00611,3,1,12,17,2008,True,1,semi-furnished,4.24,False,False
11412,l00612,5,2,3,15,2000,False,0,semi-furnished,2.34,True,False
11413,l00613,5,2,0,23,1996,True,1,furnished,2.2,True,False
11414,l00614,1,3,3,36,2012,False,0,furnished,0.56,True,True
11415,l00615,3,2,5,21,1995,False,0,furnished,1.22,True,True
11417,l00617,5,2,21,32,2014,False,0,semi-furnished,7.01,False,False
11418,l00618,3,4,0,28,2005,False,0,furnished,1.69,True,False
11419,l00619,5,2,17,23,2020,False,0,unfurnished,0.93,False,False
11420,l00620,2,4,21,40,2019,False,0,semi-furnished,1.74,False,False
11422,l00622,4,3,8,13,2020,False,0,furnished,6.55,False,False
11424,l00624,5,4,0,20,1997,True,2,furnished,6.38,False,True
11425,l00625,5,2,1,25,2004,True,1,semi-furnished,5.41,False,True
11426,l00626,4,2,7,38,2006,True,3,unfurnished,4.46,False,False
11427,l00627,1,3,23,23,2022,True,1,furnished,6.42,False,True
11429,l00629,1,3,23,28,1998,True,4,unfurnished,6.36,True,True
11430,l00630,5,2,4,29,2014,False,0,furnished,1.61,True,False
11431,l00631,3,4,12,31,2015,False,0,semi-furnished,6.01,False,True
11432,l00632,2,3,5,27,2005,False,0,furnished,1.42,True,False
11434,l00634,5,4,10,23,2009,False,0,unfurnished,5.95,False,False
11436,l00636,1,3,3,34,2000,False,0,semi-furnished,1.57,False,False
11437,l00637,2,3,20,21,2023,False,0,furnished,7.19,False,True
11438,l00638,5,3,3,39,2001,True,0,semi-furnished,7.7,False,False
11440,l00640,5,1,25,28,2000,False,0,semi-furnished,4.52,True,True
11442,l00642,5,3,19,28,2014,True,0,unfurnished,4.05,True,False
11443,l00643,5,2,0,20,1998,True,0,furnished,6.35,True,True
11444,l00644,2,3,17,27,2005,True,0,semi-furnished,1.87,True,True
11445,l00645,3,2,7,21,2022,False,0,semi-furnished,1.08,True,True
11446,l00646,3,4,4,8,2011,True,0,semi-furnished,5.68,True,False
11447,l00647,3,2,20,34,2004,False,0,unfurnished,6.99,True,True
11448,l00648,4,1,17,38,2005,False,0,furnished,1.42,True,True
11450,l00650,5,2,22,26,2017,True,1,furnished,4.52,False,False
11451,l00651,3,3,7,13,2002,False,0,semi-furnished,3.59,True,False
11452,l00652,5,1,21,35,2000,False,0,unfurnished,6.99,False,False
11453,l00653,3,2,0,38,2000,False,0,furnished,1.03,False,True
11454,l00654,4,2,14,19,2022,True,2,unfurnished,6.38,False,False
11456,l00656,1,1,3,34,1996,False,0,unfurnished,0.88,False,False
11458,l00658,4,3,8,13,1996,True,3,furnished,5.22,False,True
11459,l00659,4,3,18,21,1998,True,2,furnished,3.02,True,False
11460,l00660,4,1,0,20,2001,False,0,furnished,6.76,False,True
11461,l00661,4,2,0,38,2020,False,0,furnished,2.93,True,True
11462,l00662,5,1,13,26,2017,True,2,semi-furnished,6.58,True,True
11463,l00663,5,4,11,22,2017,False,0,unfurnished,6.39,True,True
11465,l00665,1,1,12,19,2012,True,3,unfurnished,4.85,True,True
11466,l00666,3,2,5,19,2007,False,0,semi-furnished,3.84,True,False
11468,l00668,1,3,5,24,2023,True,1,unfurnished,2.28,True,False
11469,l00669,3,4,6,13,2007,True,0,furnished,0.74,True,False
11470,l00670,4,2,0,35,1998,False,0,furnished,4.27,False,False
11472,l00672,2,3,19,29,2019,True,2,semi-furnished,4.37,False,True
11473,l00673,1,1,20,21,2000,True,3,unfurnished,4.61,True,False
11474,l00674,1,3,1,35,2017,False,0,semi-furnished,5.97,False,False
11475,l00675,1,2,6,7,2014,False,0,unfurnished,4.37,True,False
11476,l00676,3,1,17,39,2005,True,0,furnished,7.2,True,True
11477,l00677,5,4,11,23,2015,False,0,semi-furnished,0.26,True,False
11478,l00678,1,2,14,37,2000,False,0,furnished,5.8,False,False
11479,l00679,1,3,10,24,2016,True,2,furnished,1.09,True,False
11480,l00680,5,2,24,27,2014,False,0,furnished,7.39,True,False
11481,l00681,2,2,20,38,1998,True,2,unfurnished,3.48,False,True
11482,l00682,3,2,12,20,2012,True,1,semi-furnished,7.54,True,True
11483,l00683,3,3,24,26,2018,False,0,semi-furnished,5.24,False,True
11484,l00684,1,4,5,8,2023,True,0,unfurnished,1.34,True,True
11485,l00685,2,1,10,18,2015,True,0,unfurnished,7.4,True,False
11486,l00686,4,3,19,31,2017,True,3,furnished,1.31,True,False
11487,l00687,2,1,17,22,2008,False,0,semi-furnished,5.25,True,True
